parasite_index,connected_localities
14728,South America
14732,South America
14736,South America
14765,South America
14934,South America
14746,South America
14750,South America
14756,South America
14760,South America
14762,South America
14767,South America
14769,South America
14764,South America
14770,South America
14774,South America
14776,North America
18063,Pacific Ocean
14788,Europe
14824,North America
19117,Europe
19239,Asia
14847,Europe
17400,Europe
25364,Europe
14892,North America
14896,North America
14900,North America
17741,North America
29206,Pacific Ocean
29896,Pacific Ocean
29904,Pacific Ocean
25556,Pacific Ocean
29394,Pacific Ocean
29717,Pacific Ocean
29886,Pacific Ocean
29927,Pacific Ocean
25638,Pacific Ocean
29598,Pacific Ocean
14916,Pacific Ocean
18248,Pacific Ocean
14922,Pacific Ocean
18285,Pacific Ocean
14925,Pacific Ocean
14927,Pacific Ocean
28058,North America
28134,North America
14935,South America
14933,South America
25760,South America
25767,South America
25768,South America
14939,South America
14947,South America
14949,South America
14956,South America
14958,South America
14960,South America
14963,South America
14965,Africa
14977,Africa
14978,Africa
14997,Africa
14969,Africa
14971,Africa
14991,Asia
16039,Asia
17882,Asia
18670,Africa
19263,Asia
16899,Asia
15010,Asia
16880,Asia
15021,Africa
15030,Europe
15036,Europe
15067,Africa
15068,Africa
16831,Africa
15076,Asia
15269,Asia
15285,Asia
25955,Asia
15092,Asia
15107,Asia
15094,Asia
15154,Asia
19007,Asia
24252,Asia
15121,Asia
15101,Asia
15904,North America
15905,North America
15105,Asia
15113,Pacific Ocean
26258,Asia
15123,Asia
15137,Asia
15297,Asia
26230,Asia
15289,Asia
15233,Asia
15163,Asia
15156,Asia
15188,Asia
15190,Asia
15192,Asia
15195,Asia
15229,Asia
16853,Asia
16879,Asia
15253,Asia
15237,Asia
15308,Asia
26231,Asia
15243,Asia
15248,Asia
15273,Asia
21962,Asia
26109,Asia
15323,Water Asia
15326,Asia
25912,Asia
15340,Asia
15354,Asia
15357,Asia
15368,Asia
15376,Asia
15378,Asia
15384,Pacific Ocean
20240,North America
26464,North America
15524,North America
26432,North America
19184,North America
15494,North America
15443,North America
15484,North America
15482,North America
15493,North America
18057,Asia
15507,North America
15523,North America
15527,North America
15538,Europe
15676,Europe
15540,Europe
15555,Asia
15552,Europe
18825,Europe
15554,Europe
15568,Europe
15575,Europe
15577,Europe
26579,Europe
16734,Europe
25313,Europe
15707,Europe
15610,Europe
15614,South America
15617,South America
15619,South America
15629,South America
26525,South America
26526,South America
15631,Pacific Ocean
15632,Pacific Ocean
15633,Pacific Ocean
15652,Europe
15654,Europe
15658,Europe
15672,Europe
27353,Indian Ocean
15685,Europe
15690,Europe
15696,Europe
15699,Europe
15703,Europe
15705,Europe
15709,Europe
15726,Europe
15730,Europe
15732,Europe
15749,Europe
15751,Europe
15767,Europe
15771,Africa
15777,Africa
21931,Australia
22947,South America
15791,South America
15793,South America
15801,Pacific Ocean
15804,Pacific Ocean
30024,Europe
19008,Asia
22163,Asia
27756,Asia
15862,Asia
16157,Asia
15868,Asia
16051,Asia
28779,Asia
28805,Asia
15872,Asia
16244,Asia
15878,Asia
16404,Asia
27064,Asia
15889,Asia
16056,Asia
16061,Asia
15893,Asia
15895,Asia
15954,Asia
16138,Asia
16446,Asia
26755,Asia
26885,Asia
26886,Asia
26919,Asia
26958,Asia
26959,Asia
27111,Asia
27140,Asia
27166,Asia
23848,Asia
28494,Asia
26724,Asia
28495,Asia
28501,Asia
28520,Asia
28521,Asia
28522,Asia
28523,Asia
28524,Asia
28525,Asia
28734,Asia
28788,Asia
15897,Asia
26733,Asia
27114,Asia
27116,Asia
15899,Asia
15957,Asia
16131,Asia
16317,Asia
15971,Asia
15972,Asia
16075,Asia
16109,Asia
16116,Asia
16117,Asia
16140,Asia
16141,Asia
16142,Asia
16143,Asia
16145,Asia
16335,Asia
15908,Asia
15909,Asia
15923,Asia
15929,Asia
15974,Asia
16032,Asia
18016,Asia
24287,Asia
24338,Asia
26731,Asia
27128,Asia
27106,Asia
15946,Asia
16060,Asia
17964,Asia
28601,Asia
28643,Asia
15952,Asia
16209,Asia
16226,Asia
16281,Asia
16383,Asia
15960,Asia
15978,Asia
15980,Asia
15983,Asia
19777,Indian Ocean
19778,Indian Ocean
15991,Asia
17990,Asia
15997,Asia
16009,Asia
16027,Asia
16227,Asia
27112,Asia
27115,Asia
27156,Asia
27157,Asia
27158,Asia
27159,Asia
27168,Asia
27169,Asia
28569,Asia
28600,Asia
28638,Asia
27113,Asia
28816,Asia
28817,Asia
28818,Asia
16013,Indian Ocean
22480,Indian Ocean
16015,Asia
16028,Asia
16139,Asia
16224,Asia
16444,Asia
16034,Asia
28737,Asia
16046,Asia
16048,Asia
27010,Asia
26756,Asia
26918,Asia
26978,Asia
16053,Asia
16055,Asia
16059,Asia
16058,Asia
16071,Asia
16074,Asia
28620,Asia
28781,Asia
28800,Asia
16154,Asia
16086,Asia
16222,Asia
16259,Asia
16103,Asia
16105,Asia
16113,Asia
16196,Asia
16127,Asia
16129,Asia
16137,Asia
16220,Asia
17911,Asia
26709,Asia
27129,Asia
16161,Asia
16176,Asia
16180,Asia
16234,Asia
16238,Asia
16215,Asia
16504,Asia
17991,Asia
16256,Asia
16266,Asia
16418,Asia
16300,Asia
16301,Asia
16302,Asia
16303,Asia
16310,Asia
16472,Asia
17920,Asia
27043,Asia
16320,Asia
16322,Asia
16548,Asia
16325,Asia
16399,Asia
16327,Asia
16338,Asia
16340,Asia
16347,Asia
16361,Asia
16367,Asia
16374,Asia
16381,Asia
16393,Asia
16431,Asia
16406,Asia
16422,Asia
16443,Asia
16445,Asia
16449,Asia
16450,Asia
27072,Asia
16452,Asia
16464,Asia
27022,Asia
27167,Asia
17856,Asia
16487,Asia
16522,Asia
16527,Asia
16513,Asia
16521,Asia
16530,Asia
16538,Asia
16596,Pacific Ocean
18312,Pacific Ocean
27474,Pacific Ocean
29228,Pacific Ocean
29298,Pacific Ocean
29478,Pacific Ocean
29480,Pacific Ocean
29864,Pacific Ocean
16563,Indian Ocean
27274,Indian Ocean
16567,Pacific Ocean
16586,Pacific Ocean
25141,Pacific Ocean
27571,Pacific Ocean
27415,Indian Ocean
27535,Indian Ocean
22404,Indian Ocean
24879,Indian Ocean
26103,Indian Ocean
17376,Indian Ocean
22266,Indian Ocean
22268,Indian Ocean
22492,Indian Ocean
25670,Indian Ocean
27574,Indian Ocean
29600,Indian Ocean
16595,Pacific Ocean
29740,Pacific Ocean
16605,Indian Ocean
24676,Pacific Ocean
24862,Pacific Ocean
25698,Pacific Ocean
29415,Pacific Ocean
29748,Pacific Ocean
25609,Atlantic Ocean
29531,Atlantic Ocean
29889,Atlantic Ocean
25110,Indian Ocean
27631,Indian Ocean
27646,Indian Ocean
27648,Indian Ocean
16623,Indian Ocean
27431,Indian Ocean
16633,Asia
16650,Asia
16658,Pacific Ocean
16659,Pacific Ocean
16662,Pacific Ocean
16668,Indian Ocean
27420,Indian Ocean
16673,Australia
16678,Pacific Ocean
25133,Pacific Ocean
16681,Pacific Ocean
25080,Pacific Ocean
29687,Pacific Ocean
29946,Pacific Ocean
25126,Pacific Ocean
29310,Pacific Ocean
29542,Pacific Ocean
29697,Pacific Ocean
25504,Pacific Ocean
25669,Pacific Ocean
25709,Pacific Ocean
29108,Pacific Ocean
16702,Africa
16703,Africa
16708,Asia
16710,Asia
25005,Pacific Ocean
16738,Europe
16746,Europe
16764,Europe
16776,Europe
16778,Asia
16786,Asia
16810,Asia
16794,Europe
16804,Europe
16808,Europe
18590,Africa
16821,Africa
16825,Africa
16827,Africa
16833,Africa
17543,Africa
16835,Africa
16837,Africa
16839,Asia
16844,Asia
16847,Asia
18538,Asia
16858,Asia
17290,North America
17304,North America
17308,North America
16862,Asia
16864,Asia
16887,Asia
16895,Asia
16897,Europe
27839,Europe
30347,Europe
25886,Asia
16905,Asia
16912,Asia
18974,Asia
18992,Asia
19005,Asia
16922,Water Asia
16960,Asia
16973,Asia
16962,Asia
16975,Asia
16964,Asia
16974,Asia
16966,Asia
16968,Asia
16970,Asia
16972,Asia
16987,North America
27893,North America
17742,North America
19041,North America
26690,North America
16999,Asia
17005,Asia
17011,Asia
27164,Asia
27922,Asia
27936,Asia
28806,Asia
27931,Asia
17016,Asia
27917,Asia
17022,North America
17024,North America
17025,North America
17028,North America
17026,North America
17075,North America
17228,North America
17254,North America
17255,North America
27954,North America
28083,North America
28117,North America
23707,South America
23709,South America
28050,South America
17039,North America
28145,North America
17041,North America
17042,North America
17044,North America
17047,North America
17055,North America
17094,North America
17226,North America
17249,North America
19128,North America
19129,North America
19130,North America
23752,North America
17067,North America
17072,North America
27994,North America
28012,North America
28084,North America
28123,North America
28126,North America
23692,North America
17078,North America
17210,North America
17084,North America
23024,South America
23090,South America
29973,South America
28124,South America
17102,South America
17106,North America
17180,North America
23656,North America
28072,North America
19735,North America
19741,North America
19664,North America
19736,North America
23655,North America
23658,North America
27944,North America
28107,North America
19738,North America
17111,North America
17115,North America
28110,North America
17124,North America
17132,North America
17138,North America
17208,North America
17222,North America
17178,North America
17247,North America
17224,North America
17232,North America
17155,North America
17173,North America
17187,North America
17212,North America
23795,North America
17221,North America
17236,North America
28099,North America
28101,North America
28136,South America
28140,South America
28142,South America
27993,South America
17257,North America
17262,North America
17264,North America
27204,North America
28169,North America
28186,North America
28257,North America
28263,North America
26479,North America
30475,North America
19228,North America
19127,North America
17274,North America
17277,Asia
17279,Africa
18607,Africa
17284,Asia
17286,Asia
17287,Asia
17292,North America
17293,North America
17301,North America
17295,North America
17303,North America
17307,North America
17310,North America
17316,Asia
17325,Europe
18835,Europe
18893,Europe
18894,Europe
17324,Africa
17332,Africa
19348,Africa
17373,Africa
17383,North America
17387,Asia
17389,Asia
17419,North America
17426,North America
17428,North America
17434,Australia
17437,Australia
17458,Australia
28277,Australia
17440,Australia
17442,Australia
17445,Australia
17448,Australia
17472,Australia
17450,Australia
17452,Australia
17453,Australia
17481,Australia
17457,Australia
17460,Australia
17462,Australia
17464,Australia
17466,Australia
17468,Australia
17469,Australia
17470,Australia
17483,Australia
17474,Australia
17476,Australia
17487,Australia
28274,Australia
17491,Australia
17493,Australia
17495,Australia
17497,Australia
17499,Australia
21481,Pacific Ocean
28341,Pacific Ocean
28350,Pacific Ocean
17506,Pacific Ocean
28313,Indian Ocean
28315,Pacific Ocean
28347,Indian Ocean
17508,Pacific Ocean
28289,Pacific Ocean
28318,Pacific Ocean
28319,Pacific Ocean
28324,Pacific Ocean
28343,Pacific Ocean
28321,Pacific Ocean
17511,Pacific Ocean
18675,Africa
17527,Africa
28358,Africa
22575,Africa
28361,Africa
17524,Africa
17530,Africa
17554,Africa
17566,Africa
17574,Africa
17582,Africa
17586,Africa
17591,Africa
27907,North America
17711,South America
17715,South America
17636,South America
17640,South America
17674,South America
17681,South America
17682,South America
17685,South America
17694,South America
17688,South America
17695,South America
17691,South America
17701,South America
17703,South America
17719,South America
17720,South America
17726,South America
17728,South America
28461,South America
17754,North America
17757,Africa
18626,Africa
17761,North America
24673,Asia
28576,Asia
17779,Asia
17785,Asia
28499,Asia
28758,Asia
17793,Asia
17822,Asia
17947,Asia
18130,Asia
17820,Asia
17821,Asia
17842,Asia
17844,Asia
17853,Asia
17860,Asia
17926,Asia
17949,Asia
18002,Asia
18003,Asia
17870,Asia
17872,Asia
18086,Asia
17876,Asia
17880,Asia
17893,Asia
17895,Asia
17897,Asia
17899,Asia
17905,Asia
17908,Asia
17907,Asia
17910,Asia
17916,Asia
27105,Asia
28640,Asia
28756,Asia
17929,Asia
17977,Asia
17936,Asia
17939,Asia
17945,Asia
18019,Asia
18058,Asia
18059,Asia
18142,Asia
17938,Asia
17960,Asia
18004,Asia
17952,Asia
17954,Asia
17956,Asia
17958,Asia
17968,Asia
18006,Asia
17972,Asia
17978,Asia
17979,Asia
17980,Asia
18097,Asia
17974,Asia
18316,Asia
17976,Asia
17989,Asia
17997,Asia
18012,Asia
18051,Asia
28568,Asia
18024,Asia
18037,Asia
18062,Asia
18156,Asia
23897,Asia
23900,Asia
18081,Asia
28755,Asia
18083,Asia
18092,Asia
18093,Asia
18096,Asia
18105,Asia
18107,Asia
18109,Asia
18111,Asia
18113,Asia
18115,Asia
28485,Asia
18117,Asia
18136,Asia
23899,Asia
18139,Asia
18141,Asia
18147,Asia
18152,Asia
18175,Pacific Ocean
18177,Pacific Ocean
18185,Pacific Ocean
18187,Pacific Ocean
29787,Indian Ocean
29825,Indian Ocean
25597,Pacific Ocean
25735,Pacific Ocean
24995,Pacific Ocean
29484,Pacific Ocean
24712,Indian Ocean
22272,Pacific Ocean
22491,Pacific Ocean
25085,Pacific Ocean
27656,Pacific Ocean
29840,Pacific Ocean
29872,Pacific Ocean
25420,Pacific Ocean
25457,Pacific Ocean
25578,Pacific Ocean
25649,Pacific Ocean
25604,Pacific Ocean
25627,Pacific Ocean
18260,Pacific Ocean
25463,Pacific Ocean
25506,Pacific Ocean
29413,Pacific Ocean
25686,Pacific Ocean
29746,Pacific Ocean
29859,Pacific Ocean
29931,Pacific Ocean
18304,Pacific Ocean
29387,Pacific Ocean
29450,Pacific Ocean
25545,Pacific Ocean
25606,Pacific Ocean
24059,Indian Ocean
25605,Indian Ocean
25746,Indian Ocean
27318,Indian Ocean
27507,Indian Ocean
27329,Indian Ocean
29459,Indian Ocean
27506,Indian Ocean
29174,Indian Ocean
24596,Pacific Ocean
25487,Pacific Ocean
25560,Pacific Ocean
25653,Pacific Ocean
25682,Pacific Ocean
27640,Indian Ocean
29023,Pacific Ocean
18347,Pacific Ocean
24699,Pacific Ocean
24739,Pacific Ocean
24745,Pacific Ocean
25519,Pacific Ocean
25536,Pacific Ocean
29773,Pacific Ocean
29794,Pacific Ocean
18244,Pacific Ocean
27418,Indian Ocean
18253,Pacific Ocean
24687,Pacific Ocean
24685,Pacific Ocean
19809,Pacific Ocean
25739,Pacific Ocean
25733,Pacific Ocean
25090,Pacific Ocean
18273,Europe
25871,Atlantic Ocean
21915,Pacific Ocean
28580,Asia
18290,Pacific Ocean
28950,Pacific Ocean
29301,Pacific Ocean
29460,Pacific Ocean
29691,Pacific Ocean
29538,Pacific Ocean
29539,Pacific Ocean
18314,Pacific Ocean
25156,Pacific Ocean
29243,Pacific Ocean
29352,Pacific Ocean
29796,Pacific Ocean
18321,Pacific Ocean
18323,Pacific Ocean
29249,Pacific Ocean
29250,Pacific Ocean
18330,Pacific Ocean
18333,Pacific Ocean
18335,Asia
19815,Asia
19833,Asia
19968,Asia
21963,Asia
22076,Asia
22077,Asia
22117,Asia
22125,Asia
25000,Asia
18338,Pacific Ocean
18340,Pacific Ocean
29200,Pacific Ocean
18350,Pacific Ocean
18353,Pacific Ocean
18356,Pacific Ocean
29479,Pacific Ocean
18359,Pacific Ocean
18362,Pacific Ocean
25580,Pacific Ocean
18377,Australia
18411,Australia
18437,Australia
18438,Australia
18379,Australia
18381,Australia
18390,Australia
18393,Australia
18394,Australia
18397,Australia
18398,Australia
18399,Australia
18406,Australia
18407,Australia
18425,Australia
18384,Asia
18392,Asia
18391,Asia
18417,Asia
19305,Asia
18408,Australia
18401,Australia
18402,Australia
18403,Australia
18404,Australia
18405,Australia
18418,Australia
18419,Australia
18439,Australia
18410,Australia
18424,Australia
18430,Australia
18416,Australia
29951,Australia
18428,Australia
18441,Australia
18444,Asia
18448,Australia
18462,South America
18459,South America
18487,South America
18473,South America
18475,South America
23070,South America
18478,South America
18489,South America
18493,South America
18495,South America
18498,North America
18515,Europe
26751,Asia
26561,Europe
18550,Europe
18556,Europe
18557,Europe
18560,Europe
18568,Africa
18582,Africa
22572,Africa
30058,Africa
18570,Africa
22557,Africa
22579,Africa
18581,Africa
23573,Africa
18587,Asia
18596,Africa
18613,Africa
18599,Africa
18609,Africa
18615,Asia
18618,Africa
19370,Africa
18621,Africa
18622,Africa
18624,Africa
18669,Africa
18634,Africa
18637,Africa
18640,North America
18645,Africa
18661,Africa
18652,Africa
18688,Africa
18690,Africa
18666,Africa
18668,Africa
18679,Africa
18682,Africa
18684,Africa
18687,Africa
18695,Africa
18697,Africa
18699,Africa
18700,Africa
18701,Africa
18704,Africa
18705,Africa
18706,Africa
18707,Africa
18716,South America
20229,South America
18725,South America
18752,South America
18753,South America
18754,South America
18730,South America
18734,South America
22733,South America
20278,South America
18756,South America
18769,Europe
18773,Europe
18774,Europe
18775,Europe
18843,Europe
18777,Europe
30161,Europe
18807,Europe
18865,Atlantic Ocean
30183,Europe
18873,Europe
18891,Asia
18905,Africa
18911,Africa
18917,Africa
27844,Asia
27845,Asia
18979,Asia
19015,Asia
19035,North America
19161,North America
26457,North America
30218,North America
30219,North America
30220,North America
30230,North America
30241,North America
30387,North America
30465,North America
30466,North America
30467,North America
19030,North America
19045,North America
19052,North America
19066,Asia
19069,Asia
19072,Asia
19080,Asia
19093,Europe
19102,Europe
30376,Europe
19121,Europe
19124,Europe
20343,Europe
30379,Europe
30501,Europe
26469,North America
27191,North America
28060,North America
28235,North America
28236,North America
30215,North America
30216,North America
30213,North America
19135,North America
27200,North America
19146,North America
19158,North America
19167,North America
19169,North America
19172,North America
19188,North America
19190,North America
19195,North America
19198,North America
19197,North America
23532,Africa
19208,North America
19209,North America
19226,North America
19302,Asia
19303,Asia
19306,Asia
19311,Asia
19318,Europe
19324,Africa
19361,Africa
19364,Africa
20630,Europe
21263,Europe
23554,Africa
19533,North America
28155,North America
28156,North America
28162,North America
23477,North America
28371,North America
30413,North America
30414,North America
30415,North America
30416,North America
19546,Africa
22169,Africa
26559,Africa
27677,Africa
27699,Africa
27700,Africa
23629,Africa
25825,Africa
25834,Africa
27681,Africa
27703,Africa
22197,Europe
19552,Africa
19559,Southern Ocean
19632,Southern Ocean
19561,Southern Ocean
21510,Atlantic Ocean
21362,Atlantic Ocean
19606,Southern Ocean
20531,Atlantic Ocean
21793,Atlantic Ocean
19605,Atlantic Ocean
19622,Southern Ocean
19626,Southern Ocean
19663,Southern Ocean
19667,Australia
19668,Australia
20430,Australia
20431,Australia
20593,Australia
20675,Australia
21562,Australia
21704,Australia
22098,Australia
22118,Australia
24216,Australia
24815,Australia
25172,Australia
28113,Australia
28938,Australia
19672,Pacific Ocean
21140,Pacific Ocean
24683,Pacific Ocean
20778,Pacific Ocean
24953,Pacific Ocean
19674,North America
19676,South America
19750,North America
23029,South America
23332,North America
19683,Africa
20441,Pacific Ocean
20510,North America
20966,Atlantic Ocean
21396,North America
21544,North America
21737,Atlantic Ocean
20440,North America
21651,North America
19722,South America
22921,South America
23030,South America
19755,North America
19761,Africa
25589,Pacific Ocean
19785,Indian Ocean
22514,Indian Ocean
27220,Indian Ocean
27221,Indian Ocean
27222,Indian Ocean
27223,Indian Ocean
27312,Indian Ocean
27313,Indian Ocean
27321,Indian Ocean
27323,Indian Ocean
27326,Indian Ocean
27327,Indian Ocean
27342,Indian Ocean
25576,Indian Ocean
27452,Indian Ocean
27547,Indian Ocean
27548,Indian Ocean
19797,Indian Ocean
19834,Indian Ocean
19890,Indian Ocean
19799,Pacific Ocean
19891,Pacific Ocean
21657,Atlantic Ocean
22285,Pacific Ocean
29194,Pacific Ocean
29314,Pacific Ocean
19808,Indian Ocean
19928,Indian Ocean
19963,Indian Ocean
19822,Indian Ocean
19844,Indian Ocean
22356,Pacific Ocean
22411,Asia
25447,Pacific Ocean
29092,Pacific Ocean
19836,Indian Ocean
19912,Pacific Ocean
25532,Pacific Ocean
25637,Pacific Ocean
29849,Pacific Ocean
29860,Pacific Ocean
19848,Pacific Ocean
29899,Pacific Ocean
19850,Indian Ocean
19856,Indian Ocean
19931,Indian Ocean
19934,Indian Ocean
19959,Asia
19879,Asia
19896,Indian Ocean
19898,Indian Ocean
19911,Indian Ocean
19914,Asia
19936,Indian Ocean
22403,Indian Ocean
22452,Indian Ocean
19939,Indian Ocean
25706,Pacific Ocean
25731,Pacific Ocean
19954,Indian Ocean
19961,Indian Ocean
20014,Atlantic Ocean
20621,Atlantic Ocean
20627,Atlantic Ocean
20968,Europe
21198,Europe
21245,Europe
26505,Europe
20067,Atlantic Ocean
20620,Atlantic Ocean
20628,Atlantic Ocean
20018,Europe
20069,Europe
20023,Europe
20029,Europe
20079,Europe
20093,Europe
20096,Atlantic Ocean
20022,Atlantic Ocean
20064,Atlantic Ocean
20027,Arctic Ocean
20617,Europe
20622,Europe
20065,Europe
20110,Europe
20643,Europe
20970,Europe
20566,Atlantic Ocean
20648,Atlantic Ocean
29832,Atlantic Ocean
20288,South America
20274,South America
22912,South America
22917,South America
20153,South America
20158,South America
20162,South America
20164,South America
20166,South America
20172,South America
20258,South America
20259,South America
20260,South America
20261,South America
20262,South America
20263,South America
22687,South America
20184,South America
22829,South America
20194,South America
20218,South America
20228,South America
20232,South America
20248,South America
30123,South America
20268,South America
20283,South America
20285,South America
20291,South America
20325,North America
26767,Asia
26803,Europe
26815,Europe
26824,Europe
26842,Europe
26859,Europe
26869,Asia
26908,Europe
27171,Europe
30280,Europe
23228,Europe
26577,Europe
21638,Atlantic Ocean
21666,Atlantic Ocean
27405,Indian Ocean
27598,Indian Ocean
21801,Pacific Ocean
20424,Europe
20796,Atlantic Ocean
21528,Atlantic Ocean
21531,Atlantic Ocean
20446,Atlantic Ocean
20913,Atlantic Ocean
21165,Pacific Ocean
21671,Atlantic Ocean
21674,Atlantic Ocean
21836,Atlantic Ocean
20456,Pacific Ocean
20466,Pacific Ocean
21357,Pacific Ocean
21658,Pacific Ocean
20458,Atlantic Ocean
20996,Atlantic Ocean
21823,Atlantic Ocean
20475,Indian Ocean
20997,Indian Ocean
21117,Pacific Ocean
21586,Atlantic Ocean
21686,Atlantic Ocean
21152,Atlantic Ocean
20468,Atlantic Ocean
20947,Atlantic Ocean
20898,Atlantic Ocean
21487,Atlantic Ocean
21681,Atlantic Ocean
20483,Atlantic Ocean
20825,Atlantic Ocean
20826,Atlantic Ocean
21701,Pacific Ocean
24215,Atlantic Ocean
23155,Europe
23191,Europe
20885,Europe
20889,Europe
21253,Europe
29494,Europe
23221,Europe
20497,Atlantic Ocean
21514,Atlantic Ocean
20784,North America
21563,North America
25387,North America
20807,Europe
21159,Europe
20519,Atlantic Ocean
21821,Atlantic Ocean
20521,Pacific Ocean
24763,Pacific Ocean
24925,Pacific Ocean
20530,Europe
20535,Europe
21482,Europe
21642,Europe
20533,Atlantic Ocean
21115,Europe
20579,Pacific Ocean
20576,Europe
21161,Europe
21872,Europe
20599,Atlantic Ocean
21653,Atlantic Ocean
21826,Atlantic Ocean
20609,Europe
20611,Atlantic Ocean
20616,Atlantic Ocean
21885,Atlantic Ocean
20619,Atlantic Ocean
20624,Atlantic Ocean
20626,Asia
20635,Atlantic Ocean
20640,Atlantic Ocean
20810,Atlantic Ocean
20642,Atlantic Ocean
20645,Atlantic Ocean
20647,Europe
20654,Africa
21358,Africa
20681,Europe
20833,Europe
20851,Pacific Ocean
20852,Pacific Ocean
20853,Pacific Ocean
21383,Pacific Ocean
21449,Pacific Ocean
21748,Pacific Ocean
29564,Pacific Ocean
20688,Atlantic Ocean
21031,Atlantic Ocean
20693,Atlantic Ocean
21317,Atlantic Ocean
21758,Atlantic Ocean
20711,Atlantic Ocean
21673,Atlantic Ocean
20726,Atlantic Ocean
20737,Atlantic Ocean
20743,Pacific Ocean
21382,Pacific Ocean
24724,Pacific Ocean
20745,Atlantic Ocean
20854,Pacific Ocean
21384,Pacific Ocean
21761,Atlantic Ocean
20766,Atlantic Ocean
20771,Atlantic Ocean
20773,Indian Ocean
27390,Indian Ocean
28127,Indian Ocean
20781,Pacific Ocean
21248,Atlantic Ocean
20911,Atlantic Ocean
21250,Atlantic Ocean
20801,Atlantic Ocean
21828,Pacific Ocean
29107,Pacific Ocean
20819,Atlantic Ocean
20829,Atlantic Ocean
21240,Atlantic Ocean
21858,Atlantic Ocean
21138,Atlantic Ocean
21155,Atlantic Ocean
21169,Atlantic Ocean
21341,Atlantic Ocean
21048,Atlantic Ocean
21142,Atlantic Ocean
21166,Atlantic Ocean
20887,Atlantic Ocean
20909,Atlantic Ocean
20939,Atlantic Ocean
21026,Pacific Ocean
29268,Pacific Ocean
24884,Pacific Ocean
29739,Pacific Ocean
21633,Pacific Ocean
29793,Pacific Ocean
20995,Atlantic Ocean
21005,Atlantic Ocean
21010,Atlantic Ocean
21013,Atlantic Ocean
21015,Atlantic Ocean
21017,Indian Ocean
21664,Indian Ocean
27409,Indian Ocean
27645,Indian Ocean
21021,North America
21022,North America
21324,Atlantic Ocean
29563,Europe
21030,Pacific Ocean
21042,Pacific Ocean
21044,Atlantic Ocean
21880,Atlantic Ocean
21056,Europe
21067,Atlantic Ocean
21494,Atlantic Ocean
21842,Atlantic Ocean
21830,Atlantic Ocean
21129,Atlantic Ocean
21133,Atlantic Ocean
21261,Atlantic Ocean
21177,Pacific Ocean
21181,South America
28415,South America
21204,Atlantic Ocean
21797,Atlantic Ocean
21696,Atlantic Ocean
21230,Atlantic Ocean
21235,Atlantic Ocean
21252,Atlantic Ocean
21274,Atlantic Ocean
26516,Atlantic Ocean
21316,Atlantic Ocean
21322,Atlantic Ocean
21333,Atlantic Ocean
21335,Atlantic Ocean
21352,Atlantic Ocean
21413,Atlantic Ocean
24819,Pacific Ocean
29558,Pacific Ocean
21445,Atlantic Ocean
21391,Atlantic Ocean
21539,Atlantic Ocean
21460,Atlantic Ocean
21479,Atlantic Ocean
21486,Pacific Ocean
28061,Pacific Ocean
28062,Pacific Ocean
29341,Pacific Ocean
29626,Pacific Ocean
29812,Pacific Ocean
22964,Atlantic Ocean
21519,Atlantic Ocean
21523,Atlantic Ocean
21583,Atlantic Ocean
21578,Pacific Ocean
29446,Pacific Ocean
21624,Africa
21630,Atlantic Ocean
21661,Pacific Ocean
29690,Pacific Ocean
21677,Atlantic Ocean
21680,Pacific Ocean
24767,Pacific Ocean
21690,Atlantic Ocean
21744,Atlantic Ocean
21750,Atlantic Ocean
21723,Atlantic Ocean
21776,Atlantic Ocean
21778,Atlantic Ocean
27372,Indian Ocean
29102,Pacific Ocean
21848,Europe
21854,Europe
21856,Europe
21866,Atlantic Ocean
21871,Indian Ocean
21919,Australia
22089,Australia
21926,Australia
21968,Australia
21975,Australia
21983,Australia
22096,Australia
21995,Australia
21998,Australia
22087,Australia
22010,Australia
22017,Australia
22019,Australia
22030,Australia
22033,Australia
22046,Australia
22198,Asia
23237,Asia
26773,Asia
26776,Asia
26779,Asia
26780,Asia
26794,Asia
26817,Asia
26823,Asia
26851,Asia
26855,Asia
26857,Asia
26866,Asia
28188,Asia
28655,Asia
22052,Australia
22086,Australia
22092,Australia
22116,Australia
22130,Australia
26573,North America
26583,North America
26789,Asia
26808,Asia
30055,North America
22187,Asia
26759,Asia
26760,Asia
26764,Asia
26765,Asia
26766,Asia
26772,Asia
26775,Asia
26787,Asia
26790,Asia
26796,Asia
26814,Asia
26818,Asia
26822,Asia
26826,Asia
26828,Asia
26829,Asia
26830,Asia
26831,Asia
26833,Asia
26834,Asia
26836,Asia
26837,Asia
26838,Asia
26839,Asia
26841,Asia
26846,Asia
26847,Asia
26852,Asia
26856,Asia
26858,Asia
26860,Asia
26862,Asia
26863,Asia
26865,Asia
26868,Asia
26887,Asia
26912,Asia
26917,Asia
23274,Asia
27087,Asia
27138,Asia
27160,Asia
28528,Asia
28551,Asia
28798,Asia
28822,Asia
26793,Asia
26819,Asia
26845,Asia
26870,Asia
26911,Asia
26913,Asia
26916,Asia
28664,Asia
22270,Indian Ocean
22281,Pacific Ocean
22289,Pacific Ocean
27260,Pacific Ocean
27350,Pacific Ocean
29030,Pacific Ocean
22283,Pacific Ocean
29705,Pacific Ocean
22291,Indian Ocean
22301,Indian Ocean
25961,Pacific Ocean
26774,Asia
27284,Indian Ocean
29054,Pacific Ocean
29060,Pacific Ocean
22305,Indian Ocean
22309,Indian Ocean
