,src,trg,nij,score,sdev_cij
4340,2688,2689,0.5163008119329214,0.9992925458355502,0.0002894004072984551
4341,2688,9301,0.5773192979553294,0.999761944452077,3.074556640412309e-05
4342,2689,2693,0.6323367567168905,0.9992955267262388,0.00021457510855865536
4343,2689,2699,0.5475903108071696,0.999152830557798,0.0003519717581624223
4344,2690,2692,0.530197295374379,0.9996433047190852,0.00010065052355677456
4345,2690,2693,0.6248390126105484,0.9985486826996308,0.0008044913136701567
4346,2690,2694,0.6706643950545359,0.998802657918398,0.0005946302623209396
4347,2690,2699,0.5771953681454156,0.9983638933822431,0.0009943970584377878
4348,2692,2693,0.5301972953742753,0.9982977220185055,0.0011177318010329442
4349,2692,19073,0.7070688472910561,0.9971537333603068,0.001538956939522751
4350,2692,19251,0.5772728330028524,0.9907484184817618,0.00635487009415832
4351,2692,19252,0.5772728330028524,0.9904505696287019,0.006564098456088541
4352,2693,2694,0.6706643950544192,0.9993780234139413,0.00017022265778696008
4353,2693,2699,0.5771953681452952,0.999150011197072,0.0003408656975893021
4354,2694,2699,0.5162038042298849,0.999606749330181,3.684739619922908e-05
4355,2695,2696,0.7070878155104681,0.99984607702663,4.31394223218958e-05
4356,2696,3510,0.7070878155104764,0.9979496398731507,0.0011631747102121995
4357,2696,3511,0.7070878155104764,0.9973704573933294,0.0015889525686386596
4358,2696,3512,0.7070878155104764,0.9967916106127898,0.002014352540507511
4359,2696,3514,0.7070878155104764,0.9962130992397549,0.0024393750508848043
4360,2696,3516,0.7070878155104764,0.9952263036904835,0.0031640548418934568
4361,2696,3519,0.7070878155104764,0.9942404832719025,0.0038876379982708494
4362,2696,3525,0.7070878155104764,0.993663448968522,0.004310999391515699
4363,2696,7867,0.7070878155104764,0.9927539600724136,0.004978013070124193
4364,2699,19073,0.5772883217357686,0.9991577406393719,3.894250149931045e-05
4365,2701,2702,1.0,0.9995526557084504,5.8977781480110815e-05
4366,2701,2703,0.7070498765268226,0.999584754980517,8.831703069359118e-05
4367,2701,2704,0.577319297955417,0.9990764069926216,0.000492837985752285
4368,2701,2715,0.5773192979554174,0.9974358388267801,0.0017106812113245812
4369,2702,2703,0.7070498765268226,0.9997298402797181,2.7313555062540795e-05
4370,2702,2704,0.577319297955417,0.9993990540946921,0.00026010628474702605
4371,2702,2715,0.5773192979554174,0.9983311220002671,0.0009454323492781672
4372,2705,2711,0.7070878155102569,0.9996921777437184,4.3144126639714874e-05
4373,2705,2750,0.7070878155102535,0.9995947795315148,9.77463783828346e-05
4374,2705,2753,0.7070878155102535,0.9993771888704533,0.00021971831262304565
4375,2706,2707,0.7070878155102517,0.9989742941699915,4.308771708625463e-05
4376,2707,2711,0.7070878155102566,0.9998973820518767,4.314246602504825e-05
